Comunidad Autonoma;Tasa Paro;Sexo;Periodo;Edad
Balears, Illes;19.53;Ambos sexos;2011T2;Total
Balears, Illes;24.98;Ambos sexos;2011T1;Total
Balears, Illes;21.78;Ambos sexos;2010T4;Total
Balears, Illes;16.93;Ambos sexos;2010T3;Total
Balears, Illes;19.79;Ambos sexos;2010T2;Total
Balears, Illes;22.22;Ambos sexos;2010T1;Total
Balears, Illes;19.45;Ambos sexos;2009T4;Total
Balears, Illes;14.78;Ambos sexos;2009T3;Total
Balears, Illes;18.02;Ambos sexos;2009T2;Total
Balears, Illes;19.63;Ambos sexos;2009T1;Total
Balears, Illes;12.05;Ambos sexos;2008T4;Total
Balears, Illes;9.32;Ambos sexos;2008T3;Total
Balears, Illes;8.4;Ambos sexos;2008T2;Total
Balears, Illes;10.98;Ambos sexos;2008T1;Total
Balears, Illes;9.35;Ambos sexos;2007T4;Total
Balears, Illes;4.64;Ambos sexos;2007T3;Total
Balears, Illes;5.55;Ambos sexos;2007T2;Total
Balears, Illes;9.33;Ambos sexos;2007T1;Total
Balears, Illes;6.34;Ambos sexos;2006T4;Total
Balears, Illes;4.72;Ambos sexos;2006T3;Total
Balears, Illes;6.53;Ambos sexos;2006T2;Total
Balears, Illes;8.41;Ambos sexos;2006T1;Total
Balears, Illes;7.5;Ambos sexos;2005T4;Total
Balears, Illes;4.91;Ambos sexos;2005T3;Total
Balears, Illes;6.06;Ambos sexos;2005T2;Total
Balears, Illes;10.7;Ambos sexos;2005T1;Total
Balears, Illes;8.09;Ambos sexos;2004T4;Total
Balears, Illes;6.77;Ambos sexos;2004T3;Total
Balears, Illes;9.06;Ambos sexos;2004T2;Total
Balears, Illes;12.75;Ambos sexos;2004T1;Total
Balears, Illes;10.01;Ambos sexos;2003T4;Total
Balears, Illes;7.02;Ambos sexos;2003T3;Total
Balears, Illes;9.39;Ambos sexos;2003T2;Total
Balears, Illes;12.68;Ambos sexos;2003T1;Total
Balears, Illes;8.69;Ambos sexos;2002T4;Total
Balears, Illes;6.07;Ambos sexos;2002T3;Total
Balears, Illes;6.74;Ambos sexos;2002T2;Total
Balears, Illes;8.96;Ambos sexos;2002T1;Total
Balears, Illes;22.02;Ambos sexos;2019T3;Menores de 25 años
Balears, Illes;33.55;Ambos sexos;2019T2;Menores de 25 años
Balears, Illes;36.45;Ambos sexos;2019T1;Menores de 25 años
Balears, Illes;22.66;Ambos sexos;2018T4;Menores de 25 años
Balears, Illes;14.34;Ambos sexos;2018T3;Menores de 25 años
Balears, Illes;36.26;Ambos sexos;2018T2;Menores de 25 años
Balears, Illes;37.68;Ambos sexos;2018T1;Menores de 25 años
Balears, Illes;29.71;Ambos sexos;2017T4;Menores de 25 años
Balears, Illes;21.94;Ambos sexos;2017T3;Menores de 25 años
Balears, Illes;34.31;Ambos sexos;2017T2;Menores de 25 años
Balears, Illes;41.77;Ambos sexos;2017T1;Menores de 25 años
Balears, Illes;39.98;Ambos sexos;2016T4;Menores de 25 años
Balears, Illes;27.1;Ambos sexos;2016T3;Menores de 25 años
Balears, Illes;38.14;Ambos sexos;2016T2;Menores de 25 años
Balears, Illes;53.01;Ambos sexos;2016T1;Menores de 25 años
Balears, Illes;44.66;Ambos sexos;2015T4;Menores de 25 años
Balears, Illes;31.86;Ambos sexos;2015T3;Menores de 25 años
Balears, Illes;43.22;Ambos sexos;2015T2;Menores de 25 años
Balears, Illes;51.94;Ambos sexos;2015T1;Menores de 25 años
Balears, Illes;44.07;Ambos sexos;2014T4;Menores de 25 años
Balears, Illes;38.85;Ambos sexos;2014T3;Menores de 25 años
Balears, Illes;44.08;Ambos sexos;2014T2;Menores de 25 años
Balears, Illes;53.17;Ambos sexos;2014T1;Menores de 25 años
Balears, Illes;46.76;Ambos sexos;2013T4;Menores de 25 años
Balears, Illes;32.79;Ambos sexos;2013T3;Menores de 25 años
Balears, Illes;42.72;Ambos sexos;2013T2;Menores de 25 años
Balears, Illes;60.84;Ambos sexos;2013T1;Menores de 25 años
Balears, Illes;57.55;Ambos sexos;2012T4;Menores de 25 años
Balears, Illes;43.23;Ambos sexos;2012T3;Menores de 25 años
Balears, Illes;46.01;Ambos sexos;2012T2;Menores de 25 años
Balears, Illes;50.66;Ambos sexos;2012T1;Menores de 25 años
Balears, Illes;51.17;Ambos sexos;2011T4;Menores de 25 años
Balears, Illes;35.52;Ambos sexos;2011T3;Menores de 25 años
Balears, Illes;40.02;Ambos sexos;2011T2;Menores de 25 años
Balears, Illes;45.72;Ambos sexos;2011T1;Menores de 25 años
Balears, Illes;44.82;Ambos sexos;2010T4;Menores de 25 años
Balears, Illes;36.66;Ambos sexos;2010T3;Menores de 25 años
Balears, Illes;45.26;Ambos sexos;2010T2;Menores de 25 años
Balears, Illes;44.4;Ambos sexos;2010T1;Menores de 25 años
Balears, Illes;37.1;Ambos sexos;2009T4;Menores de 25 años
Balears, Illes;27.43;Ambos sexos;2009T3;Menores de 25 años
Balears, Illes;32.79;Ambos sexos;2009T2;Menores de 25 años
Balears, Illes;31.88;Ambos sexos;2009T1;Menores de 25 años
Balears, Illes;22.78;Ambos sexos;2008T4;Menores de 25 años
Balears, Illes;26.56;Ambos sexos;2008T3;Menores de 25 años
Balears, Illes;25.98;Ambos sexos;2008T2;Menores de 25 años
Balears, Illes;21.38;Ambos sexos;2008T1;Menores de 25 años
Balears, Illes;18.43;Ambos sexos;2007T4;Menores de 25 años
Balears, Illes;7.29;Ambos sexos;2007T3;Menores de 25 años
Balears, Illes;15.46;Ambos sexos;2007T2;Menores de 25 años
Balears, Illes;20.9;Ambos sexos;2007T1;Menores de 25 años
Balears, Illes;15.05;Ambos sexos;2006T4;Menores de 25 años
Balears, Illes;9.64;Ambos sexos;2006T3;Menores de 25 años
Balears, Illes;13.83;Ambos sexos;2006T2;Menores de 25 años
Balears, Illes;15.38;Ambos sexos;2006T1;Menores de 25 años
Balears, Illes;16.48;Ambos sexos;2005T4;Menores de 25 años
Balears, Illes;16.64;Ambos sexos;2005T3;Menores de 25 años
Balears, Illes;16.47;Ambos sexos;2005T2;Menores de 25 años
Balears, Illes;23.47;Ambos sexos;2005T1;Menores de 25 años
Balears, Illes;16.15;Ambos sexos;2004T4;Menores de 25 años
Balears, Illes;14.67;Ambos sexos;2004T3;Menores de 25 años
Balears, Illes;17.4;Ambos sexos;2004T2;Menores de 25 años
Balears, Illes;25.47;Ambos sexos;2004T1;Menores de 25 años
Balears, Illes;20.59;Ambos sexos;2003T4;Menores de 25 años
Balears, Illes;18.02;Ambos sexos;2003T3;Menores de 25 años
Balears, Illes;24.2;Ambos sexos;2003T2;Menores de 25 años
Balears, Illes;27.09;Ambos sexos;2003T1;Menores de 25 años
Balears, Illes;17.43;Ambos sexos;2002T4;Menores de 25 años
Balears, Illes;12.3;Ambos sexos;2002T3;Menores de 25 años
Balears, Illes;14.51;Ambos sexos;2002T2;Menores de 25 años
Balears, Illes;14.18;Ambos sexos;2002T1;Menores de 25 años
Balears, Illes;6.88;Ambos sexos;2019T3;25 y más años
Balears, Illes;10.32;Ambos sexos;2019T2;25 y más años
Balears, Illes;15.5;Ambos sexos;2019T1;25 y más años
Balears, Illes;10.03;Ambos sexos;2018T4;25 y más años
Balears, Illes;6.49;Ambos sexos;2018T3;25 y más años
Balears, Illes;9.0;Ambos sexos;2018T2;25 y más años
Balears, Illes;16.03;Ambos sexos;2018T1;25 y más años
Balears, Illes;11.35;Ambos sexos;2017T4;25 y más años
Balears, Illes;8.09;Ambos sexos;2017T3;25 y más años
Balears, Illes;9.88;Ambos sexos;2017T2;25 y más años
Balears, Illes;15.2;Ambos sexos;2017T1;25 y más años
Balears, Illes;12.01;Ambos sexos;2016T4;25 y más años
Balears, Illes;9.24;Ambos sexos;2016T3;25 y más años
Balears, Illes;11.24;Ambos sexos;2016T2;25 y más años
Balears, Illes;15.95;Ambos sexos;2016T1;25 y más años
Balears, Illes;14.97;Ambos sexos;2015T4;25 y más años
Balears, Illes;12.28;Ambos sexos;2015T3;25 y más años
Balears, Illes;14.43;Ambos sexos;2015T2;25 y más años
Balears, Illes;20.09;Ambos sexos;2015T1;25 y más años
Balears, Illes;17.07;Ambos sexos;2014T4;25 y más años
Balears, Illes;13.87;Ambos sexos;2014T3;25 y más años
Balears, Illes;17.22;Ambos sexos;2014T2;25 y más años
Balears, Illes;24.87;Ambos sexos;2014T1;25 y más años
Balears, Illes;21.0;Ambos sexos;2013T4;25 y más años
Balears, Illes;15.47;Ambos sexos;2013T3;25 y más años
Balears, Illes;19.37;Ambos sexos;2013T2;25 y más años
Balears, Illes;25.92;Ambos sexos;2013T1;25 y más años
Balears, Illes;21.58;Ambos sexos;2012T4;25 y más años
Balears, Illes;17.26;Ambos sexos;2012T3;25 y más años
Balears, Illes;18.95;Ambos sexos;2012T2;25 y más años
Balears, Illes;25.72;Ambos sexos;2012T1;25 y más años
Balears, Illes;23.21;Ambos sexos;2011T4;25 y más años
Balears, Illes;16.01;Ambos sexos;2011T3;25 y más años
Balears, Illes;17.58;Ambos sexos;2011T2;25 y más años
Balears, Illes;23.19;Ambos sexos;2011T1;25 y más años
Balears, Illes;19.58;Ambos sexos;2010T4;25 y más años
Balears, Illes;14.82;Ambos sexos;2010T3;25 y más años
Balears, Illes;17.03;Ambos sexos;2010T2;25 y más años
Balears, Illes;19.82;Ambos sexos;2010T1;25 y más años
Balears, Illes;17.52;Ambos sexos;2009T4;25 y más años
Balears, Illes;13.21;Ambos sexos;2009T3;25 y más años
Balears, Illes;16.33;Ambos sexos;2009T2;25 y más años
Balears, Illes;18.29;Ambos sexos;2009T1;25 y más años
Balears, Illes;10.86;Ambos sexos;2008T4;25 y más años
Balears, Illes;7.09;Ambos sexos;2008T3;25 y más años
Balears, Illes;6.29;Ambos sexos;2008T2;25 y más años
Balears, Illes;9.84;Ambos sexos;2008T1;25 y más años
Balears, Illes;8.27;Ambos sexos;2007T4;25 y más años
Balears, Illes;4.29;Ambos sexos;2007T3;25 y más años
Balears, Illes;4.3;Ambos sexos;2007T2;25 y más años
Balears, Illes;7.93;Ambos sexos;2007T1;25 y más años
Balears, Illes;5.17;Ambos sexos;2006T4;25 y más años
Balears, Illes;4.03;Ambos sexos;2006T3;25 y más años
Balears, Illes;5.56;Ambos sexos;2006T2;25 y más años
Balears, Illes;7.47;Ambos sexos;2006T1;25 y más años
Balears, Illes;6.26;Ambos sexos;2005T4;25 y más años
Balears, Illes;3.22;Ambos sexos;2005T3;25 y más años
Balears, Illes;4.5;Ambos sexos;2005T2;25 y más años
Balears, Illes;8.82;Ambos sexos;2005T1;25 y más años
Balears, Illes;7.01;Ambos sexos;2004T4;25 y más años
Balears, Illes;5.51;Ambos sexos;2004T3;25 y más años
Balears, Illes;7.8;Ambos sexos;2004T2;25 y más años
Balears, Illes;10.83;Ambos sexos;2004T1;25 y más años
Balears, Illes;8.41;Ambos sexos;2003T4;25 y más años
Balears, Illes;5.25;Ambos sexos;2003T3;25 y más años
Balears, Illes;7.01;Ambos sexos;2003T2;25 y más años
Balears, Illes;10.34;Ambos sexos;2003T1;25 y más años
Balears, Illes;7.27;Ambos sexos;2002T4;25 y más años
Balears, Illes;5.02;Ambos sexos;2002T3;25 y más años
Balears, Illes;5.57;Ambos sexos;2002T2;25 y más años
Balears, Illes;8.14;Ambos sexos;2002T1;25 y más años
Balears, Illes;43.01;Ambos sexos;2019T3;De 16 a 19 años
Balears, Illes;54.13;Ambos sexos;2019T2;De 16 a 19 años
Balears, Illes;55.58;Ambos sexos;2019T1;De 16 a 19 años
Balears, Illes;44.19;Ambos sexos;2018T4;De 16 a 19 años
Balears, Illes;22.97;Ambos sexos;2018T3;De 16 a 19 años
Balears, Illes;49.91;Ambos sexos;2018T2;De 16 a 19 años
Balears, Illes;59.99;Ambos sexos;2018T1;De 16 a 19 años
Balears, Illes;30.18;Ambos sexos;2017T4;De 16 a 19 años
Balears, Illes;34.61;Ambos sexos;2017T3;De 16 a 19 años
Balears, Illes;47.74;Ambos sexos;2017T2;De 16 a 19 años
Balears, Illes;63.27;Ambos sexos;2017T1;De 16 a 19 años
Balears, Illes;54.06;Ambos sexos;2016T4;De 16 a 19 años
Balears, Illes;29.32;Ambos sexos;2016T3;De 16 a 19 años
Balears, Illes;45.73;Ambos sexos;2016T2;De 16 a 19 años
Balears, Illes;49.63;Ambos sexos;2016T1;De 16 a 19 años
Balears, Illes;73.92;Ambos sexos;2015T4;De 16 a 19 años
Balears, Illes;53.74;Ambos sexos;2015T3;De 16 a 19 años
Balears, Illes;74.29;Ambos sexos;2015T2;De 16 a 19 años
Balears, Illes;78.83;Ambos sexos;2015T1;De 16 a 19 años
Balears, Illes;59.95;Ambos sexos;2014T4;De 16 a 19 años
Balears, Illes;53.7;Ambos sexos;2014T3;De 16 a 19 años
Balears, Illes;72.56;Ambos sexos;2014T2;De 16 a 19 años
Balears, Illes;82.69;Ambos sexos;2014T1;De 16 a 19 años
Balears, Illes;70.12;Ambos sexos;2013T4;De 16 a 19 años
Balears, Illes;58.43;Ambos sexos;2013T3;De 16 a 19 años
Balears, Illes;55.66;Ambos sexos;2013T2;De 16 a 19 años
Balears, Illes;64.52;Ambos sexos;2013T1;De 16 a 19 años
Balears, Illes;75.3;Ambos sexos;2012T4;De 16 a 19 años
Balears, Illes;68.15;Ambos sexos;2012T3;De 16 a 19 años
Balears, Illes;73.37;Ambos sexos;2012T2;De 16 a 19 años
Balears, Illes;71.48;Ambos sexos;2012T1;De 16 a 19 años
Balears, Illes;95.23;Ambos sexos;2011T4;De 16 a 19 años
Balears, Illes;54.38;Ambos sexos;2011T3;De 16 a 19 años
Balears, Illes;64.16;Ambos sexos;2011T2;De 16 a 19 años
Balears, Illes;79.68;Ambos sexos;2011T1;De 16 a 19 años
Balears, Illes;79.51;Ambos sexos;2010T4;De 16 a 19 años
Balears, Illes;60.86;Ambos sexos;2010T3;De 16 a 19 años
Balears, Illes;67.9;Ambos sexos;2010T2;De 16 a 19 años
Balears, Illes;81.01;Ambos sexos;2010T1;De 16 a 19 años
Balears, Illes;60.44;Ambos sexos;2009T4;De 16 a 19 años
Balears, Illes;41.53;Ambos sexos;2009T3;De 16 a 19 años
Balears, Illes;70.31;Ambos sexos;2009T2;De 16 a 19 años
Balears, Illes;56.52;Ambos sexos;2009T1;De 16 a 19 años
Balears, Illes;41.52;Ambos sexos;2008T4;De 16 a 19 años
Balears, Illes;30.99;Ambos sexos;2008T3;De 16 a 19 años
Balears, Illes;49.5;Ambos sexos;2008T2;De 16 a 19 años
Balears, Illes;36.43;Ambos sexos;2008T1;De 16 a 19 años
Balears, Illes;24.91;Ambos sexos;2007T4;De 16 a 19 años
Balears, Illes;4.7;Ambos sexos;2007T3;De 16 a 19 años
Balears, Illes;27.67;Ambos sexos;2007T2;De 16 a 19 años
Balears, Illes;40.72;Ambos sexos;2007T1;De 16 a 19 años
Balears, Illes;40.98;Ambos sexos;2006T4;De 16 a 19 años
Balears, Illes;15.95;Ambos sexos;2006T3;De 16 a 19 años
Balears, Illes;23.97;Ambos sexos;2006T2;De 16 a 19 años
Balears, Illes;31.13;Ambos sexos;2006T1;De 16 a 19 años
Balears, Illes;28.96;Ambos sexos;2005T4;De 16 a 19 años
Balears, Illes;36.24;Ambos sexos;2005T3;De 16 a 19 años
Balears, Illes;41.76;Ambos sexos;2005T2;De 16 a 19 años
Balears, Illes;41.33;Ambos sexos;2005T1;De 16 a 19 años
Balears, Illes;20.27;Ambos sexos;2004T4;De 16 a 19 años
Balears, Illes;24.49;Ambos sexos;2004T3;De 16 a 19 años
Balears, Illes;32.91;Ambos sexos;2004T2;De 16 a 19 años
Balears, Illes;44.07;Ambos sexos;2004T1;De 16 a 19 años
Balears, Illes;35.2;Ambos sexos;2003T4;De 16 a 19 años
Balears, Illes;34.83;Ambos sexos;2003T3;De 16 a 19 años
Balears, Illes;41.72;Ambos sexos;2003T2;De 16 a 19 años
Balears, Illes;41.04;Ambos sexos;2003T1;De 16 a 19 años
Balears, Illes;20.94;Ambos sexos;2002T4;De 16 a 19 años
Balears, Illes;21.66;Ambos sexos;2002T3;De 16 a 19 años
Balears, Illes;20.33;Ambos sexos;2002T2;De 16 a 19 años
Balears, Illes;24.36;Ambos sexos;2002T1;De 16 a 19 años
Balears, Illes;16.65;Ambos sexos;2019T3;De 20 a 24 años
Balears, Illes;28.66;Ambos sexos;2019T2;De 20 a 24 años
Balears, Illes;31.89;Ambos sexos;2019T1;De 20 a 24 años
Balears, Illes;18.71;Ambos sexos;2018T4;De 20 a 24 años
Balears, Illes;12.15;Ambos sexos;2018T3;De 20 a 24 años
Balears, Illes;31.76;Ambos sexos;2018T2;De 20 a 24 años
Balears, Illes;32.41;Ambos sexos;2018T1;De 20 a 24 años
Balears, Illes;29.58;Ambos sexos;2017T4;De 20 a 24 años
Balears, Illes;17.05;Ambos sexos;2017T3;De 20 a 24 años
Balears, Illes;29.91;Ambos sexos;2017T2;De 20 a 24 años
Balears, Illes;35.85;Ambos sexos;2017T1;De 20 a 24 años
Balears, Illes;35.85;Ambos sexos;2016T4;De 20 a 24 años
Balears, Illes;26.4;Ambos sexos;2016T3;De 20 a 24 años
Balears, Illes;36.69;Ambos sexos;2016T2;De 20 a 24 años
Balears, Illes;53.79;Ambos sexos;2016T1;De 20 a 24 años
Balears, Illes;37.65;Ambos sexos;2015T4;De 20 a 24 años
Balears, Illes;25.36;Ambos sexos;2015T3;De 20 a 24 años
Balears, Illes;36.39;Ambos sexos;2015T2;De 20 a 24 años
Balears, Illes;46.59;Ambos sexos;2015T1;De 20 a 24 años
Balears, Illes;39.96;Ambos sexos;2014T4;De 20 a 24 años
Balears, Illes;35.03;Ambos sexos;2014T3;De 20 a 24 años
Balears, Illes;39.27;Ambos sexos;2014T2;De 20 a 24 años
Balears, Illes;48.86;Ambos sexos;2014T1;De 20 a 24 años
Balears, Illes;43.66;Ambos sexos;2013T4;De 20 a 24 años
Balears, Illes;26.77;Ambos sexos;2013T3;De 20 a 24 años
Balears, Illes;40.05;Ambos sexos;2013T2;De 20 a 24 años
Balears, Illes;60.13;Ambos sexos;2013T1;De 20 a 24 años
Balears, Illes;54.63;Ambos sexos;2012T4;De 20 a 24 años
Balears, Illes;36.76;Ambos sexos;2012T3;De 20 a 24 años
Balears, Illes;39.26;Ambos sexos;2012T2;De 20 a 24 años
Balears, Illes;47.46;Ambos sexos;2012T1;De 20 a 24 años
Balears, Illes;44.44;Ambos sexos;2011T4;De 20 a 24 años
Balears, Illes;30.62;Ambos sexos;2011T3;De 20 a 24 años
Balears, Illes;34.48;Ambos sexos;2011T2;De 20 a 24 años
Balears, Illes;39.36;Ambos sexos;2011T1;De 20 a 24 años
Balears, Illes;38.74;Ambos sexos;2010T4;De 20 a 24 años
Balears, Illes;29.94;Ambos sexos;2010T3;De 20 a 24 años
Balears, Illes;38.7;Ambos sexos;2010T2;De 20 a 24 años
Balears, Illes;34.8;Ambos sexos;2010T1;De 20 a 24 años
Balears, Illes;32.77;Ambos sexos;2009T4;De 20 a 24 años
Balears, Illes;23.4;Ambos sexos;2009T3;De 20 a 24 años
Balears, Illes;23.58;Ambos sexos;2009T2;De 20 a 24 años
Balears, Illes;26.95;Ambos sexos;2009T1;De 20 a 24 años
Balears, Illes;19.11;Ambos sexos;2008T4;De 20 a 24 años
Balears, Illes;25.2;Ambos sexos;2008T3;De 20 a 24 años
Balears, Illes;18.93;Ambos sexos;2008T2;De 20 a 24 años
Balears, Illes;17.38;Ambos sexos;2008T1;De 20 a 24 años
Balears, Illes;16.74;Ambos sexos;2007T4;De 20 a 24 años
Balears, Illes;8.36;Ambos sexos;2007T3;De 20 a 24 años
Balears, Illes;11.85;Ambos sexos;2007T2;De 20 a 24 años
Balears, Illes;16.16;Ambos sexos;2007T1;De 20 a 24 años
Balears, Illes;8.79;Ambos sexos;2006T4;De 20 a 24 años
Balears, Illes;7.46;Ambos sexos;2006T3;De 20 a 24 años
Balears, Illes;10.96;Ambos sexos;2006T2;De 20 a 24 años
Balears, Illes;10.79;Ambos sexos;2006T1;De 20 a 24 años
Balears, Illes;12.57;Ambos sexos;2005T4;De 20 a 24 años
Balears, Illes;10.18;Ambos sexos;2005T3;De 20 a 24 años
Balears, Illes;7.04;Ambos sexos;2005T2;De 20 a 24 años
Balears, Illes;16.93;Ambos sexos;2005T1;De 20 a 24 años
Balears, Illes;14.84;Ambos sexos;2004T4;De 20 a 24 años
Balears, Illes;10.94;Ambos sexos;2004T3;De 20 a 24 años
Balears, Illes;12.04;Ambos sexos;2004T2;De 20 a 24 años
Balears, Illes;18.52;Ambos sexos;2004T1;De 20 a 24 años
Balears, Illes;15.74;Ambos sexos;2003T4;De 20 a 24 años
Balears, Illes;12.52;Ambos sexos;2003T3;De 20 a 24 años
Balears, Illes;17.6;Ambos sexos;2003T2;De 20 a 24 años
Balears, Illes;23.13;Ambos sexos;2003T1;De 20 a 24 años
Balears, Illes;16.47;Ambos sexos;2002T4;De 20 a 24 años
Balears, Illes;9.76;Ambos sexos;2002T3;De 20 a 24 años
Balears, Illes;13.16;Ambos sexos;2002T2;De 20 a 24 años
Balears, Illes;11.9;Ambos sexos;2002T1;De 20 a 24 años
Balears, Illes;6.89;Ambos sexos;2019T3;De 25 a 54 años
Balears, Illes;10.36;Ambos sexos;2019T2;De 25 a 54 años
Balears, Illes;16.25;Ambos sexos;2019T1;De 25 a 54 años
Balears, Illes;10.48;Ambos sexos;2018T4;De 25 a 54 años
Balears, Illes;7.15;Ambos sexos;2018T3;De 25 a 54 años
Balears, Illes;9.09;Ambos sexos;2018T2;De 25 a 54 años
Balears, Illes;16.44;Ambos sexos;2018T1;De 25 a 54 años
Balears, Illes;10.96;Ambos sexos;2017T4;De 25 a 54 años
Balears, Illes;7.5;Ambos sexos;2017T3;De 25 a 54 años
Balears, Illes;9.83;Ambos sexos;2017T2;De 25 a 54 años
Balears, Illes;15.22;Ambos sexos;2017T1;De 25 a 54 años
Balears, Illes;12.55;Ambos sexos;2016T4;De 25 a 54 años
Balears, Illes;9.4;Ambos sexos;2016T3;De 25 a 54 años
Balears, Illes;11.34;Ambos sexos;2016T2;De 25 a 54 años
Balears, Illes;16.33;Ambos sexos;2016T1;De 25 a 54 años
Balears, Illes;15.6;Ambos sexos;2015T4;De 25 a 54 años
Balears, Illes;12.31;Ambos sexos;2015T3;De 25 a 54 años
Balears, Illes;14.71;Ambos sexos;2015T2;De 25 a 54 años
Balears, Illes;20.27;Ambos sexos;2015T1;De 25 a 54 años
Balears, Illes;16.8;Ambos sexos;2014T4;De 25 a 54 años
Balears, Illes;13.65;Ambos sexos;2014T3;De 25 a 54 años
Balears, Illes;16.97;Ambos sexos;2014T2;De 25 a 54 años
Balears, Illes;24.62;Ambos sexos;2014T1;De 25 a 54 años
Balears, Illes;21.3;Ambos sexos;2013T4;De 25 a 54 años
Balears, Illes;15.82;Ambos sexos;2013T3;De 25 a 54 años
Balears, Illes;20.28;Ambos sexos;2013T2;De 25 a 54 años
Balears, Illes;26.81;Ambos sexos;2013T1;De 25 a 54 años
Balears, Illes;22.44;Ambos sexos;2012T4;De 25 a 54 años
Balears, Illes;17.24;Ambos sexos;2012T3;De 25 a 54 años
Balears, Illes;19.56;Ambos sexos;2012T2;De 25 a 54 años
Balears, Illes;26.59;Ambos sexos;2012T1;De 25 a 54 años
Balears, Illes;24.24;Ambos sexos;2011T4;De 25 a 54 años
Balears, Illes;16.59;Ambos sexos;2011T3;De 25 a 54 años
Balears, Illes;17.99;Ambos sexos;2011T2;De 25 a 54 años
Balears, Illes;24.27;Ambos sexos;2011T1;De 25 a 54 años
Balears, Illes;20.12;Ambos sexos;2010T4;De 25 a 54 años
Balears, Illes;15.06;Ambos sexos;2010T3;De 25 a 54 años
Balears, Illes;17.87;Ambos sexos;2010T2;De 25 a 54 años
Balears, Illes;20.68;Ambos sexos;2010T1;De 25 a 54 años
Balears, Illes;18.85;Ambos sexos;2009T4;De 25 a 54 años
Balears, Illes;13.88;Ambos sexos;2009T3;De 25 a 54 años
Balears, Illes;17.39;Ambos sexos;2009T2;De 25 a 54 años
Balears, Illes;19.21;Ambos sexos;2009T1;De 25 a 54 años
Balears, Illes;11.8;Ambos sexos;2008T4;De 25 a 54 años
Balears, Illes;7.72;Ambos sexos;2008T3;De 25 a 54 años
Balears, Illes;6.51;Ambos sexos;2008T2;De 25 a 54 años
Balears, Illes;10.32;Ambos sexos;2008T1;De 25 a 54 años
Balears, Illes;8.74;Ambos sexos;2007T4;De 25 a 54 años
Balears, Illes;4.61;Ambos sexos;2007T3;De 25 a 54 años
Balears, Illes;4.69;Ambos sexos;2007T2;De 25 a 54 años
Balears, Illes;8.02;Ambos sexos;2007T1;De 25 a 54 años
Balears, Illes;5.48;Ambos sexos;2006T4;De 25 a 54 años
Balears, Illes;4.32;Ambos sexos;2006T3;De 25 a 54 años
Balears, Illes;5.69;Ambos sexos;2006T2;De 25 a 54 años
Balears, Illes;7.62;Ambos sexos;2006T1;De 25 a 54 años
Balears, Illes;6.57;Ambos sexos;2005T4;De 25 a 54 años
Balears, Illes;3.33;Ambos sexos;2005T3;De 25 a 54 años
Balears, Illes;4.56;Ambos sexos;2005T2;De 25 a 54 años
Balears, Illes;8.89;Ambos sexos;2005T1;De 25 a 54 años
Balears, Illes;7.31;Ambos sexos;2004T4;De 25 a 54 años
Balears, Illes;5.6;Ambos sexos;2004T3;De 25 a 54 años
Balears, Illes;8.06;Ambos sexos;2004T2;De 25 a 54 años
Balears, Illes;11.29;Ambos sexos;2004T1;De 25 a 54 años
Balears, Illes;8.97;Ambos sexos;2003T4;De 25 a 54 años
Balears, Illes;5.33;Ambos sexos;2003T3;De 25 a 54 años
Balears, Illes;7.11;Ambos sexos;2003T2;De 25 a 54 años
Balears, Illes;10.95;Ambos sexos;2003T1;De 25 a 54 años
